index,host,source,sourcetype,"_raw","_time"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:22:16.953 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29693","2015-01-29T14:22:16.953-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:22:16.953 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=36","2015-01-29T14:22:16.953-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:22:06.968 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29693","2015-01-29T14:22:06.968-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:22:06.968 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=30","2015-01-29T14:22:06.968-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:21:56.921 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29689","2015-01-29T14:21:56.921-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:21:56.921 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=24","2015-01-29T14:21:56.921-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:21:46.948 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29689","2015-01-29T14:21:46.948-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:21:46.948 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=26","2015-01-29T14:21:46.948-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:21:36.939 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29687","2015-01-29T14:21:36.939-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:21:36.939 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=30","2015-01-29T14:21:36.939-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:21:26.923 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29683","2015-01-29T14:21:26.923-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:21:26.923 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=28","2015-01-29T14:21:26.923-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:21:16.986 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29675","2015-01-29T14:21:16.986-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:21:16.986 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=32","2015-01-29T14:21:16.986-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:21:06.920 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29669","2015-01-29T14:21:06.920-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:21:06.920 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=30","2015-01-29T14:21:06.920-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:20:56.910 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29645","2015-01-29T14:20:56.910-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:20:56.910 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=28","2015-01-29T14:20:56.910-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:20:46.947 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29644","2015-01-29T14:20:46.947-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:20:46.947 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=31","2015-01-29T14:20:46.947-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:20:36.933 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29642","2015-01-29T14:20:36.933-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:20:36.933 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=30","2015-01-29T14:20:36.933-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:20:26.928 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29640","2015-01-29T14:20:26.928-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:20:26.928 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=28","2015-01-29T14:20:26.928-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:20:16.944 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29640","2015-01-29T14:20:16.944-0800"
