index,host,source,sourcetype,"_raw","_time"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.Exchange.Diagnostics.Service.exe""
ProcessId=5468
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Microsoft.Exchange.Diagnostics.Service.exe""""
StartTime=""20150126143808.444985-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Microsoft.Exchange.Diagnostics.Service.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""MSExchangeHMHost.exe""
ProcessId=7140
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeHMHost.exe""""
StartTime=""20150126143653.369650-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeHMHost.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.Exchange.Imap4.exe""
ProcessId=9420
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\ClientAccess\PopImap\Microsoft.Exchange.Imap4.exe"" -pipe:1452 -stopkey:Global\ExchangeStopKey-fa2d8269-eb47-4991-8007-c9f42f305318 -resetkey:Global\ExchangeResetKey-c7ef44f4-7cb8-404e-bc70-2c1647b71310 -readykey:Global\ExchangeReadyKey-a18ba36b-d281-42fb-857c-fd649898a6db -hangkey:Global\ExchangeHangKey-2dafd789-1f6a-40de-8af4-d5e6dea5bd52""
StartTime=""20150126143647.151229-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\ClientAccess\PopImap\Microsoft.Exchange.Imap4.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.Exchange.Imap4Service.exe""
ProcessId=6548
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\ClientAccess\PopImap\Microsoft.Exchange.Imap4Service.exe""""
StartTime=""20150126143644.854558-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\ClientAccess\PopImap\Microsoft.Exchange.Imap4Service.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.Exchange.Pop3.exe""
ProcessId=9924
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\ClientAccess\PopImap\Microsoft.Exchange.Pop3.exe"" -pipe:1476 -stopkey:Global\ExchangeStopKey-01a11474-ceaf-4c19-a7b2-a6302d99de16 -resetkey:Global\ExchangeResetKey-22ae08c3-f4ee-4f98-8fe9-95a1c267cd67 -readykey:Global\ExchangeReadyKey-84bed4af-9e18-4963-833d-3535144bd5de -hangkey:Global\ExchangeHangKey-2e56226c-4d58-437e-9d4b-ecef6b63abbf""
StartTime=""20150126143641.417409-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\ClientAccess\PopImap\Microsoft.Exchange.Pop3.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.Exchange.Pop3Service.exe""
ProcessId=9704
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\ClientAccess\PopImap\Microsoft.Exchange.Pop3Service.exe""""
StartTime=""20150126143639.073968-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\ClientAccess\PopImap\Microsoft.Exchange.Pop3Service.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.Exchange.EdgeSyncSvc.exe""
ProcessId=7916
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Microsoft.Exchange.EdgeSyncSvc.exe""""
StartTime=""20150126143624.593150-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Microsoft.Exchange.EdgeSyncSvc.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.Exchange.AntispamUpdateSvc.exe""
ProcessId=6816
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Microsoft.Exchange.AntispamUpdateSvc.exe""""
StartTime=""20150126143624.155618-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\Microsoft.Exchange.AntispamUpdateSvc.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""MSExchangeMailboxReplication.exe""
ProcessId=7060
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeMailboxReplication.exe""""
StartTime=""20150126143620.998774-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeMailboxReplication.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.Exchange.RpcClientAccess.Service.exe""
ProcessId=6368
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\bin\Microsoft.Exchange.RpcClientAccess.Service.exe""""
StartTime=""20150126143619.826614-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\bin\Microsoft.Exchange.RpcClientAccess.Service.exe""","2015-01-26T14:57:48.000-0800"
