index,host,source,sourcetype,"_raw","_time"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:27:26.930 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:27:26.930-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:27:16.945 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:27:16.945-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:27:06.939 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:27:06.939-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:26:56.925 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:26:56.925-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:26:46.943 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:26:46.943-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:26:36.947 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:26:36.947-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:26:26.930 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:26:26.930-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:26:16.966 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:26:16.966-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:26:06.951 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:26:06.951-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:25:56.936 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:25:56.936-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:25:46.928 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:25:46.928-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:25:36.943 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:25:36.943-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:25:26.929 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:25:26.929-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:25:16.954 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:25:16.954-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:25:06.949 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:25:06.949-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:24:56.930 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:24:56.930-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:24:46.950 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:24:46.950-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:24:36.950 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:24:36.950-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:24:26.935 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:24:26.935-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:24:16.940 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:24:16.940-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:24:06.949 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:24:06.949-0800"
perfmon,TestServer1,"Perfmon:TCPv6","Perfmon:TCPv6","01/29/2015 14:23:56.918 -0800
collection=TCPv6
object=TCPv6
counter=""Connection Failures""
instance=0
Value=23","2015-01-29T14:23:56.918-0800"
